"Date","Price","Open","High","Low","Vol.","Change %"
"12/12/2021","2.570","2.570","2.598","2.545","543.02K","0.00%"
"12/09/2021","2.570","2.553","2.580","2.550","663.17K","0.71%"
"12/08/2021","2.552","2.575","2.586","2.552","387.76K","-1.35%"
"12/07/2021","2.587","2.599","2.599","2.557","674.09K","-0.27%"
"12/06/2021","2.594","2.610","2.610","2.564","5.05M","-0.92%"
"12/05/2021","2.618","2.540","2.660","2.535","7.07M","3.27%"
"12/02/2021","2.535","2.495","2.562","2.494","8.60M","2.97%"
"12/01/2021","2.462","2.480","2.499","2.450","435.12K","-1.52%"
"11/30/2021","2.500","2.451","2.500","2.450","4.94M","1.63%"
"11/29/2021","2.460","2.440","2.469","2.425","889.39K","2.07%"
"11/28/2021","2.410","2.405","2.450","2.400","1.06M","-1.75%"
"11/25/2021","2.453","2.453","2.465","2.452","273.84K","0.04%"
"11/24/2021","2.452","2.452","2.462","2.452","127.97K","0.00%"
"11/23/2021","2.452","2.460","2.460","2.452","904.06K","-0.37%"
"11/22/2021","2.461","2.464","2.464","2.452","531.63K","-0.08%"
"11/21/2021","2.463","2.459","2.472","2.457","624.72K","0.24%"
"11/18/2021","2.457","2.465","2.472","2.457","594.07K","-0.20%"
"11/17/2021","2.462","2.465","2.480","2.461","125.49K","-0.73%"
"11/16/2021","2.480","2.453","2.484","2.453","502.27K","0.00%"
"11/15/2021","2.480","2.484","2.484","2.451","818.24K","0.36%"
"11/14/2021","2.471","2.497","2.498","2.465","852.23K","-1.00%"
"11/11/2021","2.496","2.493","2.500","2.483","282.01K","0.24%"
"11/10/2021","2.490","2.493","2.494","2.475","793.70K","0.00%"
"11/09/2021","2.490","2.499","2.500","2.488","741.81K","0.00%"
"11/08/2021","2.490","2.485","2.500","2.475","1.31M","0.20%"
"11/07/2021","2.485","2.486","2.486","2.467","1.13M","0.57%"
"11/04/2021","2.471","2.466","2.500","2.466","727.85K","-0.76%"
"11/03/2021","2.490","2.480","2.490","2.470","707.03K","0.40%"
"11/02/2021","2.480","2.451","2.486","2.450","1.03M","1.18%"
"11/01/2021","2.451","2.450","2.485","2.450","585.28K","0.04%"
"10/31/2021","2.450","2.460","2.460","2.422","1.58M","0.00%"
"10/28/2021","2.450","2.483","2.500","2.450","3.51M","-2.31%"
"10/27/2021","2.508","2.519","2.520","2.472","795.47K","0.56%"
"10/26/2021","2.494","2.517","2.517","2.490","701.17K","-0.60%"
"10/25/2021","2.509","2.520","2.520","2.500","742.22K","-0.32%"
"10/24/2021","2.517","2.483","2.517","2.483","672.30K","1.37%"
"10/21/2021","2.483","2.490","2.490","2.460","1.81M","0.53%"
